candidate_id,cross_encoder_score
CAND_0000481,0.001748
CAND_0000484,0.002296
CAND_0000487,0.009268
CAND_0000490,0.006877
CAND_0000493,0.002011
CAND_0000496,0.008348
CAND_0000499,0.007012
CAND_0000502,0.002083
CAND_0000505,0.015306
CAND_0000508,0.005220
CAND_0000511,0.001949
CAND_0000514,0.011376
CAND_0000517,0.007289
CAND_0000520,0.006564
CAND_0000523,0.014118
CAND_0000526,0.008284
CAND_0000529,0.007938
CAND_0000532,0.007039
CAND_0000535,0.003538
CAND_0000538,0.004982
CAND_0000541,0.011115
CAND_0000544,0.001839
CAND_0000547,0.002663
CAND_0000550,0.000880
CAND_0000553,0.005140
CAND_0000556,0.007877
CAND_0000559,0.003470
CAND_0000562,0.003622
CAND_0000565,0.006241
CAND_0000568,0.001211
CAND_0000571,0.000940
CAND_0000574,0.001734
CAND_0000577,0.001202
CAND_0000580,0.010735
CAND_0000583,0.002736
CAND_0000586,0.001245
CAND_0000589,0.000915
CAND_0000592,0.001681
CAND_0000595,0.007938
CAND_0000598,0.001707
CAND_0000601,0.004737
CAND_0000604,0.001421
CAND_0000607,0.003884
CAND_0000610,0.005730
CAND_0000613,0.001585
CAND_0000616,0.002332
CAND_0000619,0.001543
CAND_0000622,0.000807
CAND_0000625,0.001501
CAND_0000628,0.002132
CAND_0000631,0.006413
CAND_0000634,0.002969
CAND_0000637,0.001897
CAND_0000640,0.001490
CAND_0000643,0.002166
CAND_0000646,0.001897
CAND_0000649,0.014957
CAND_0000652,0.003900
CAND_0000655,0.001008
CAND_0000658,0.005261
CAND_0000661,0.001525
CAND_0000664,0.007261
CAND_0000667,0.007177
CAND_0000670,0.001860
CAND_0000673,0.001507
CAND_0000676,0.005753
CAND_0000679,0.003824
CAND_0000682,0.004039
CAND_0000685,0.002453
CAND_0000688,0.004849
CAND_0000691,0.003443
CAND_0000694,0.001942
CAND_0000697,0.000361
CAND_0000700,0.006463
CAND_0000703,0.002157
CAND_0000706,0.002790
CAND_0000709,0.001230
CAND_0000712,0.000947
CAND_0000715,0.005343
CAND_0000718,0.001537
CAND_0000721,0.003608
CAND_0000724,0.004332
CAND_0000727,0.005343
CAND_0000730,0.002157
CAND_0000733,0.006098
CAND_0000736,0.010249
CAND_0000739,0.090253
CAND_0000742,0.003497
CAND_0000745,0.004792
CAND_0000748,0.001648
CAND_0000751,0.003664
CAND_0000754,0.007490
CAND_0000757,0.006241
CAND_0000760,0.006745
CAND_0000763,0.006985
CAND_0000766,0.002790
CAND_0000769,0.004830
CAND_0000772,0.009126
CAND_0000775,0.002946
CAND_0000778,0.003337
CAND_0000781,0.008252
CAND_0000784,0.002502
CAND_0000787,0.001183
CAND_0000790,0.001531
CAND_0000793,0.001449
CAND_0000796,0.003185
CAND_0000799,0.002166
CAND_0000802,0.010611
CAND_0000805,0.003136
CAND_0000808,0.001405
CAND_0000811,0.007403
CAND_0000814,0.003524
CAND_0000817,0.001674
CAND_0000820,0.003112
CAND_0000823,0.001912
CAND_0000826,0.003028
CAND_0000829,0.001449
CAND_0000832,0.001226
CAND_0000835,0.009126
CAND_0000838,0.033086
CAND_0000841,0.005041
CAND_0000844,0.002551
CAND_0000847,0.028816
CAND_0000850,0.000985
CAND_0000853,0.005730
CAND_0000856,0.002252
CAND_0000859,0.016915
CAND_0000862,0.029257
CAND_0000865,0.001490
CAND_0000868,0.014672
CAND_0000871,0.008413
CAND_0000874,0.020216
CAND_0000877,0.001727
CAND_0000880,0.000890
CAND_0000883,0.016091
CAND_0000886,0.001761
CAND_0000889,0.004023
CAND_0000892,0.004982
CAND_0000895,0.004963
CAND_0000898,0.004215
CAND_0000901,0.001284
CAND_0000904,0.001053
CAND_0000907,0.010130
CAND_0000910,0.003780
CAND_0000913,0.008156
CAND_0000916,0.003040
CAND_0000919,0.003160
CAND_0000922,0.001727
CAND_0000925,0.003824
CAND_0000928,0.004070
CAND_0000931,0.001028
CAND_0000934,0.001235
CAND_0000937,0.007289
CAND_0000940,0.006931
CAND_0000943,0.005820
CAND_0000946,0.001351
CAND_0000949,0.001748
CAND_0000952,0.005002
CAND_0000955,0.002434
CAND_0000958,0.005753
CAND_0000961,0.009522
CAND_0000964,0.002415
CAND_0000967,0.003004
CAND_0000970,0.007205
CAND_0000973,0.003976
CAND_0000976,0.001259
CAND_0000979,0.001789
CAND_0000982,0.000893
CAND_0000985,0.006050
CAND_0000988,0.012289
CAND_0000991,0.002191
CAND_0000994,0.009020
CAND_0000997,0.001399
CAND_0001000,0.001775
CAND_0001003,0.002278
CAND_0001006,0.001549
CAND_0001009,0.035411
CAND_0001012,0.008093
CAND_0001015,0.002378
CAND_0001018,0.001216
CAND_0001021,0.010860
CAND_0001024,0.003063
CAND_0001027,0.004348
CAND_0001030,0.001875
CAND_0001033,0.008446
CAND_0001036,0.005491
CAND_0001039,0.007636
CAND_0001042,0.000911
CAND_0001045,0.002350
CAND_0001048,0.003040
CAND_0001051,0.000989
CAND_0001054,0.001320
CAND_0001057,0.001040
CAND_0001060,0.001478
CAND_0001063,0.005730
CAND_0001066,0.002768
CAND_0001069,0.001284
CAND_0001072,0.001573
CAND_0001075,0.004925
CAND_0001078,0.003511
CAND_0001081,0.017644
CAND_0001084,0.002035
CAND_0001087,0.005200
CAND_0001090,0.009304
CAND_0001093,0.007149
CAND_0001096,0.004486
CAND_0001099,0.007786
CAND_0001102,0.006217
CAND_0001105,0.012528
CAND_0001108,0.006488
CAND_0001111,0.001197
CAND_0001114,0.002350
CAND_0001117,0.002027
CAND_0001120,0.004199
CAND_0001123,0.006413
CAND_0001126,0.004070
CAND_0001129,0.005448
CAND_0001132,0.004382
CAND_0001135,0.001235
CAND_0001138,0.004664
CAND_0001141,0.003260
CAND_0001144,0.004592
CAND_0001147,0.019947
CAND_0001150,0.010130
CAND_0001153,0.005820
CAND_0001156,0.003511
CAND_0001159,0.000570
CAND_0001162,0.001478
CAND_0001165,0.001112
CAND_0001168,0.006145
CAND_0001171,0.002406
CAND_0001174,0.007490
CAND_0001177,0.002425
CAND_0001180,0.003235
CAND_0001183,0.001024
CAND_0001186,0.004538
CAND_0001189,0.002369
CAND_0001192,0.002715
CAND_0001195,0.002200
CAND_0001198,0.007461
CAND_0001201,0.002149
CAND_0001204,0.003273
CAND_0001207,0.005140
CAND_0001210,0.006463
CAND_0001213,0.007177
CAND_0001216,0.002434
CAND_0001219,0.005261
CAND_0001222,0.003403
CAND_0001225,0.001269
CAND_0001228,0.006438
CAND_0001231,0.007519
CAND_0001234,0.001216
CAND_0001237,0.005140
CAND_0001240,0.002269
CAND_0001243,0.005708
CAND_0001246,0.002444
CAND_0001249,0.002059
CAND_0001252,0.004298
CAND_0001255,0.004054
CAND_0001258,0.000588
CAND_0001261,0.001383
CAND_0001264,0.005797
CAND_0001267,0.003679
CAND_0001270,0.004434
CAND_0001273,0.001904
CAND_0001276,0.004166
CAND_0001279,0.002369
CAND_0001282,0.002561
CAND_0001285,0.010489
CAND_0001288,0.004521
CAND_0001291,0.004592
CAND_0001294,0.008446
CAND_0001297,0.007786
CAND_0001300,0.001048
CAND_0001303,0.004811
CAND_0001306,0.001741
CAND_0001309,0.004963
CAND_0001312,0.001156
CAND_0001315,0.001996
CAND_0001318,0.001655
CAND_0001321,0.000680
CAND_0001324,0.002397
CAND_0001327,0.003765
CAND_0001330,0.003780
CAND_0001333,0.011687
CAND_0001336,0.002912
CAND_0001339,0.002406
CAND_0001342,0.004348
CAND_0001345,0.001367
CAND_0001348,0.000792
CAND_0001351,0.001341
CAND_0001354,0.000721
CAND_0001357,0.010611
CAND_0001360,0.002924
CAND_0001363,0.021574
CAND_0001366,0.004664
CAND_0001369,0.004086
CAND_0001372,0.001245
CAND_0001375,0.022586
CAND_0001378,0.008446
CAND_0001381,0.006314
CAND_0001384,0.008188
CAND_0001387,0.002360
CAND_0001390,0.003664
CAND_0001393,0.003016
CAND_0001396,0.001103
CAND_0001399,0.004982
CAND_0001402,0.005160
CAND_0001405,0.073297
CAND_0001408,0.000795
CAND_0001411,0.005343
CAND_0001414,0.001082
CAND_0001417,0.005080
CAND_0001420,0.010014
CAND_0001423,0.014504
CAND_0001426,0.003443
CAND_0001429,0.018476
CAND_0001432,0.003299
CAND_0001435,0.001537
CAND_0001438,0.002124
CAND_0001441,0.003456
CAND_0001444,0.003260
CAND_0001447,0.004215
CAND_0001450,0.015544
CAND_0001453,0.002261
CAND_0001456,0.001269
CAND_0001459,0.002075
CAND_0001462,0.003765
CAND_0001465,0.004332
CAND_0001468,0.002912
CAND_0001471,0.005140
CAND_0001474,0.001346
CAND_0001477,0.004521
CAND_0001480,0.002642
CAND_0001483,0.003795
CAND_0001486,0.000501
CAND_0001489,0.002492
CAND_0001492,0.006488
CAND_0001495,0.001824
CAND_0001498,0.003976
CAND_0001501,0.003795
CAND_0001504,0.007577
CAND_0001507,0.001362
CAND_0001510,0.001555
CAND_0001513,0.001245
CAND_0001516,0.000846
CAND_0001519,0.001016
CAND_0001522,0.003679
CAND_0001525,0.003099
CAND_0001528,0.002051
CAND_0001531,0.001980
CAND_0001534,0.003324
CAND_0001537,0.044019
CAND_0001540,0.005555
CAND_0001543,0.010052
CAND_0001546,0.002252
CAND_0001549,0.001803
CAND_0001552,0.001466
CAND_0001555,0.005343
CAND_0001558,0.004925
CAND_0001561,0.005469
CAND_0001564,0.001372
CAND_0001567,0.002434
CAND_0001570,0.003148
CAND_0001573,0.002551
CAND_0001576,0.011597
CAND_0001579,0.002946
CAND_0001582,0.000605
CAND_0001585,0.004867
CAND_0001588,0.002043
CAND_0001591,0.017376
CAND_0001594,0.017376
CAND_0001597,0.007374
CAND_0001600,0.114369
CAND_0001603,0.004150
CAND_0001606,0.004150
CAND_0001609,0.004646
CAND_0001612,0.002174
CAND_0001615,0.002492
CAND_0001618,0.002845
CAND_0001621,0.004538
CAND_0001624,0.008284
CAND_0001627,0.006463
CAND_0001630,0.001507
CAND_0001633,0.000944
CAND_0001636,0.001378
CAND_0001639,0.006314
CAND_0001642,0.006121
CAND_0001645,0.100879
CAND_0001648,0.003915
CAND_0001651,0.015073
CAND_0001654,0.003248
CAND_0001657,0.001421
CAND_0001660,0.001768
CAND_0001663,0.000462
CAND_0001666,0.003594
CAND_0001669,0.001617
CAND_0001672,0.013902
CAND_0001675,0.001927
CAND_0001678,0.011732
CAND_0001681,0.000600
CAND_0001684,0.005302
CAND_0001687,0.008031
CAND_0001690,0.019197
CAND_0001693,0.003915
CAND_0001696,0.004664
CAND_0001699,0.003580
CAND_0001702,0.001919
CAND_0001705,0.001768
CAND_0001708,0.008348
CAND_0001711,0.012194
CAND_0001714,0.003260
CAND_0001717,0.001642
CAND_0001720,0.002561
CAND_0001723,0.049222
CAND_0001726,0.022890
CAND_0001729,0.007938
CAND_0001732,0.000915
CAND_0001735,0.001882
CAND_0001738,0.001782
CAND_0001741,0.009090
CAND_0001744,0.006877
CAND_0001747,0.003636
CAND_0001750,0.007289
CAND_0001753,0.006145
CAND_0001756,0.018299
CAND_0001759,0.004774
CAND_0001762,0.014785
CAND_0001765,0.004521
CAND_0001768,0.013274
CAND_0001771,0.002663
CAND_0001774,0.008031
CAND_0001777,0.007490
CAND_0001780,0.001008
CAND_0001783,0.004382
CAND_0001786,0.002492
CAND_0001789,0.003160
CAND_0001792,0.014616
CAND_0001795,0.005240
CAND_0001798,0.004150
CAND_0001801,0.009708
CAND_0001804,0.005469
CAND_0001807,0.004905
CAND_0001810,0.001537
CAND_0001813,0.002107
CAND_0001816,0.005555
CAND_0001819,0.163445
CAND_0001822,0.006050
CAND_0001825,0.016980
CAND_0001828,0.010449
CAND_0001831,0.002867
CAND_0001834,0.001623
CAND_0001837,0.025712
CAND_0001840,0.001372
CAND_0001843,0.002183
CAND_0001846,0.001325
CAND_0001849,0.003063
CAND_0001852,0.004281
CAND_0001855,0.002551
CAND_0001858,0.001120
CAND_0001861,0.009449
CAND_0001864,0.002067
CAND_0001867,0.005406
CAND_0001870,0.026456
CAND_0001873,0.004134
CAND_0001876,0.002473
CAND_0001879,0.000605
CAND_0001882,0.003136
CAND_0001885,0.003016
CAND_0001888,0.006193
CAND_0001891,0.000575
CAND_0001894,0.003099
CAND_0001897,0.008252
CAND_0001900,0.002561
CAND_0001903,0.006877
CAND_0001906,0.003511
CAND_0001909,0.006050
CAND_0001912,0.003869
CAND_0001915,0.006850
CAND_0001918,0.000947
CAND_0001921,0.004574
CAND_0001924,0.005730
CAND_0001927,0.004232
CAND_0001930,0.126569
CAND_0001933,0.001796
CAND_0001936,0.000373
CAND_0001939,0.003430
CAND_0001942,0.025035
CAND_0001945,0.003075
CAND_0001948,0.007233
CAND_0001951,0.004332
CAND_0001954,0.003722
CAND_0001957,0.008779
CAND_0001960,0.009822
CAND_0001963,0.009090
CAND_0001966,0.001810
CAND_0001969,0.002571
CAND_0001972,0.008779
CAND_0001975,0.006667
CAND_0001978,0.000904
CAND_0001981,0.003197
CAND_0001984,0.007726
CAND_0001987,0.000856
CAND_0001990,0.004054
CAND_0001993,0.001748
CAND_0001996,0.001330
CAND_0001999,0.020924
CAND_0002002,0.000817
CAND_0002005,0.014392
CAND_0002008,0.006513
CAND_0002011,0.000649
CAND_0002014,0.004070
CAND_0002017,0.007846
CAND_0002020,0.000966
CAND_0002023,0.003765
CAND_0002026,0.016593
CAND_0002029,0.004023
CAND_0002032,0.004182
CAND_0002035,0.005261
CAND_0002038,0.002043
CAND_0002041,0.014010
CAND_0002044,0.003299
CAND_0002047,0.001661
CAND_0002050,0.006463
CAND_0002053,0.002969
CAND_0002056,0.004417
CAND_0002059,0.012384
CAND_0002062,0.005820
CAND_0002065,0.007607
CAND_0002068,0.003650
CAND_0002071,0.006364
CAND_0002074,0.000951
CAND_0002077,0.011869
CAND_0002080,0.004556
CAND_0002083,0.002715
CAND_0002086,0.003552
CAND_0002089,0.002191
CAND_0002092,0.006615
CAND_0002095,0.002397
CAND_0002098,0.003148
CAND_0002101,0.015544
CAND_0002104,0.005448
CAND_0002107,0.007666
CAND_0002110,0.011376
CAND_0002113,0.065845
CAND_0002116,0.011376
CAND_0002119,0.002406
CAND_0002122,0.003707
CAND_0002125,0.001604
CAND_0002128,0.004628
CAND_0002131,0.004718
CAND_0002134,0.001507
CAND_0002137,0.003087
CAND_0002140,0.005200
CAND_0002143,0.001028
CAND_0002146,0.006004
CAND_0002149,0.006364
CAND_0002152,0.001040
CAND_0002155,0.005385
CAND_0002158,0.001160
CAND_0002161,0.002726
CAND_0002164,0.002482
CAND_0002167,0.008478
CAND_0002170,0.002011
CAND_0002173,0.001484
CAND_0002176,0.002174
CAND_0002179,0.008252
CAND_0002182,0.000619
CAND_0002185,0.005980
CAND_0002188,0.003273
CAND_0002191,0.007696
CAND_0002194,0.003286
CAND_0002197,0.004315
CAND_0002200,0.004521
CAND_0002203,0.001001
CAND_0002206,0.000636
CAND_0002209,0.003511
CAND_0002212,0.007346
CAND_0002215,0.002591
CAND_0002218,0.006798
CAND_0002221,0.001817
CAND_0002224,0.001761
CAND_0002227,0.001078
CAND_0002230,0.004755
CAND_0002233,0.005491
CAND_0002236,0.001142
CAND_0002239,0.002981
CAND_0002242,0.000911
CAND_0002245,0.003299
CAND_0002248,0.002124
CAND_0002251,0.003312
CAND_0002254,0.007094
CAND_0002257,0.008916
CAND_0002260,0.001310
CAND_0002263,0.001120
CAND_0002266,0.005100
CAND_0002269,0.005080
CAND_0002272,0.003961
CAND_0002275,0.003945
CAND_0002278,0.000863
CAND_0002281,0.002341
CAND_0002284,0.001803
CAND_0002287,0.003636
CAND_0002290,0.002611
CAND_0002293,0.002099
CAND_0002296,0.011245
CAND_0002299,0.002924
CAND_0002302,0.001433
CAND_0002305,0.003884
CAND_0002308,0.002425
CAND_0002311,0.002434
CAND_0002314,0.008847
CAND_0002317,0.003028
CAND_0002320,0.002924
CAND_0002323,0.003299
CAND_0002326,0.005512
CAND_0002329,0.002116
CAND_0002332,0.001824
CAND_0002335,0.002621
CAND_0002338,0.003416
CAND_0002341,0.004232
CAND_0002344,0.221519
CAND_0002347,0.003260
CAND_0002350,0.000922
CAND_0002353,0.003028
CAND_0002356,0.047691
CAND_0002359,0.002099
CAND_0002362,0.002067
CAND_0002365,0.005343
CAND_0002368,0.001555
CAND_0002371,0.006564
CAND_0002374,0.005934
CAND_0002377,0.007636
CAND_0002380,0.002208
CAND_0002383,0.002305
CAND_0002386,0.007696
CAND_0002389,0.006169
CAND_0002392,0.004039
CAND_0002395,0.004023
CAND_0002398,0.001748
CAND_0002401,0.007233
CAND_0002404,0.003511
CAND_0002407,0.001748
CAND_0002410,0.006027
CAND_0002413,0.008220
CAND_0002416,0.004628
CAND_0002419,0.001868
CAND_0002422,0.003235
CAND_0002425,0.006339
CAND_0002428,0.000629
CAND_0002431,0.001320
CAND_0002434,0.007374
CAND_0002437,0.006098
CAND_0002440,0.008813
CAND_0002443,0.006513
CAND_0002446,0.017376
CAND_0002449,0.005343
CAND_0002452,0.001890
CAND_0002455,0.002768
CAND_0002458,0.004417
CAND_0002461,0.011687
CAND_0002464,0.007289
CAND_0002467,0.004023
CAND_0002470,0.001674
CAND_0002473,0.000911
CAND_0002476,0.003839
CAND_0002479,0.002027
CAND_0002482,0.002019
CAND_0002485,0.001138
CAND_0002488,0.007289
CAND_0002491,0.003664
CAND_0002494,0.002591
CAND_0002497,0.008062
CAND_0002500,0.001020
CAND_0002503,0.002492
CAND_0002506,0.008678
CAND_0002509,0.000944
CAND_0002512,0.004646
CAND_0002515,0.009090
CAND_0002518,0.013532
CAND_0002521,0.000985
CAND_0002524,0.003538
CAND_0002527,0.001211
CAND_0002530,0.001741
CAND_0002533,0.001472
CAND_0002536,0.002323
CAND_0002539,0.001310
CAND_0002542,0.002683
CAND_0002545,0.019494
CAND_0002548,0.002360
CAND_0002551,0.011508
CAND_0002554,0.000897
CAND_0002557,0.017780
CAND_0002560,0.003751
CAND_0002563,0.012100
CAND_0002566,0.005240
CAND_0002569,0.004417
CAND_0002572,0.007877
CAND_0002575,0.003430
CAND_0002578,0.007121
CAND_0002581,0.001761
CAND_0002584,0.003087
CAND_0002587,0.003961
CAND_0002590,0.002779
CAND_0002593,0.007039
CAND_0002596,0.001674
CAND_0002599,0.004592
CAND_0002602,0.008252
CAND_0002605,0.000718
CAND_0002608,0.001957
CAND_0002611,0.005533
CAND_0002614,0.002226
CAND_0002617,0.001890
CAND_0002620,0.010130
CAND_0002623,0.017644
CAND_0002626,0.004682
CAND_0002629,0.003552
CAND_0002632,0.006488
CAND_0002635,0.007816
CAND_0002638,0.109706
CAND_0002641,0.003824
CAND_0002644,0.004382
CAND_0002647,0.009055
CAND_0002650,0.006438
CAND_0002653,0.005820
CAND_0002656,0.002011
CAND_0002659,0.002174
CAND_0002662,0.011245
CAND_0002665,0.002019
CAND_0002668,0.001507
CAND_0002671,0.036631
CAND_0002674,0.007548
CAND_0002677,0.001325
CAND_0002680,0.006169
CAND_0002683,0.002492
CAND_0002686,0.013480
CAND_0002689,0.003795
CAND_0002692,0.007816
CAND_0002695,0.001721
CAND_0002698,0.001761
CAND_0002701,0.002551
CAND_0002704,0.005980
CAND_0002707,0.008188
CAND_0002710,0.005686
CAND_0002713,0.003004
CAND_0002716,0.014282
CAND_0002719,0.002369
CAND_0002722,0.006513
CAND_0002725,0.019014
CAND_0002728,0.004718
CAND_0002731,0.007726
CAND_0002734,0.003222
CAND_0002737,0.001053
CAND_0002740,0.001661
CAND_0002743,0.013071
CAND_0002746,0.009055
CAND_0002749,0.000478
CAND_0002752,0.007374
CAND_0002755,0.002051
CAND_0002758,0.011245
CAND_0002761,0.032040
CAND_0002764,0.002011
CAND_0002767,0.005843
CAND_0002770,0.044514
CAND_0002773,0.003185
CAND_0002776,0.018299
CAND_0002779,0.028167
CAND_0002782,0.013849
CAND_0002785,0.001694
CAND_0002788,0.003222
CAND_0002791,0.002591
CAND_0002794,0.001882
CAND_0002797,0.001341
CAND_0002800,0.002116
CAND_0002803,0.000738
CAND_0002806,0.001004
CAND_0002809,0.003173
CAND_0002812,0.003664
CAND_0002815,0.002890
CAND_0002818,0.007121
CAND_0002821,0.004451
CAND_0002824,0.003580
CAND_0002827,0.001965
CAND_0002830,0.085251
CAND_0002833,0.010777
CAND_0002836,0.009784
CAND_0002839,0.002726
CAND_0002842,0.001383
CAND_0002845,0.008220
CAND_0002848,0.001065
CAND_0002851,0.002878
CAND_0002854,0.002296
CAND_0002857,0.001405
CAND_0002860,0.013223
CAND_0002863,0.008577
CAND_0002866,0.012007
CAND_0002869,0.003063
CAND_0002872,0.003693
CAND_0002875,0.006169
CAND_0002878,0.003063
CAND_0002881,0.025614
CAND_0002884,0.005160
CAND_0002887,0.004486
CAND_0002890,0.003273
CAND_0002893,0.008813
CAND_0002896,0.007317
CAND_0002899,0.002823
CAND_0002902,0.028871
CAND_0002905,0.002946
CAND_0002908,0.003443
CAND_0002911,0.005980
CAND_0002914,0.002075
CAND_0002917,0.005469
CAND_0002920,0.021451
CAND_0002923,0.005888
CAND_0002926,0.000677
CAND_0002929,0.001466
CAND_0002932,0.004118
CAND_0002935,0.012576
CAND_0002938,0.002043
CAND_0002941,0.011687
CAND_0002944,0.002051
CAND_0002947,0.005865
CAND_0002950,0.016403
CAND_0002953,0.009671
CAND_0002956,0.006463
CAND_0002959,0.002200
CAND_0002962,0.002834
CAND_0002965,0.001579
CAND_0002968,0.003148
CAND_0002971,0.006798
CAND_0002974,0.009708
CAND_0002977,0.002261
CAND_0002980,0.007726
CAND_0002983,0.035746
CAND_0002986,0.008745
CAND_0002989,0.009671
CAND_0002992,0.003185
CAND_0002995,0.013020
CAND_0002998,0.006074
CAND_0003001,0.001330
CAND_0003004,0.007403
CAND_0003007,0.001330
CAND_0003010,0.004054
CAND_0003013,0.002003
CAND_0003016,0.003235
CAND_0003019,0.001623
CAND_0003022,0.003248
CAND_0003025,0.037750
CAND_0003028,0.002856
CAND_0003031,0.003136
CAND_0003034,0.001853
CAND_0003037,0.005843
CAND_0003040,0.003350
CAND_0003043,0.003884
CAND_0003046,0.002790
CAND_0003049,0.007039
CAND_0003052,0.001028
CAND_0003055,0.003961
CAND_0003058,0.004365
CAND_0003061,0.002502
CAND_0003064,0.011823
CAND_0003067,0.018618
CAND_0003070,0.008380
CAND_0003073,0.003456
CAND_0003076,0.002425
CAND_0003079,0.003945
CAND_0003082,0.007205
CAND_0003085,0.002463
CAND_0003088,0.001604
CAND_0003091,0.001642
CAND_0003094,0.007205
CAND_0003097,0.004199
CAND_0003100,0.447098
CAND_0003103,0.015365
CAND_0003106,0.003416
CAND_0003109,0.003869
CAND_0003112,0.005797
CAND_0003115,0.001655
CAND_0003118,0.003136
CAND_0003121,0.013428
CAND_0003124,0.001761
CAND_0003127,0.003160
CAND_0003130,0.019985
CAND_0003133,0.004417
CAND_0003136,0.001890
CAND_0003139,0.006241
CAND_0003142,0.013223
CAND_0003145,0.012054
CAND_0003148,0.002183
CAND_0003151,0.007403
CAND_0003154,0.003900
CAND_0003157,0.000929
CAND_0003160,0.001310
CAND_0003163,0.003324
CAND_0003166,0.003430
CAND_0003169,0.006074
CAND_0003172,0.002027
CAND_0003175,0.002415
CAND_0003178,0.003470
CAND_0003181,0.006027
CAND_0003184,0.001668
CAND_0003187,0.002107
CAND_0003190,0.003185
CAND_0003193,0.001008
CAND_0003196,0.002397
CAND_0003199,0.002043
CAND_0003202,0.000981
CAND_0003205,0.001927
CAND_0003208,0.002091
CAND_0003211,0.002434
CAND_0003214,0.006438
CAND_0003217,0.001988
CAND_0003220,0.000918
